cement,furnaceSlag,flyAsh,water,superplasticizer,coarseAggregate,fineAggregate,Total_density,%_cement,%_furnaceSlag,%_flyAsh,%_water,%_superplast,%_coarseAGG,%_fineAgg,day,compressive strength
522,0,0,146,0,896,896,2460,0.212195122,0,0,0.059349593,0,0.364227642,0.364227642,28,74.99
273,105,82,210,9,904,680,2263,0.120636323,0.046398586,0.036235086,0.092797172,0.003977022,0.39946973,0.30048608,28,37.17
162,190,148,179,19,838,741,2277,0.071146245,0.083443127,0.064997804,0.078612209,0.008344313,0.368028107,0.325428195,28,33.76
154,144,112,220,10,923,658,2221,0.069338136,0.06483566,0.050427735,0.09905448,0.004502476,0.415578568,0.296262945,28,16.5
147,115,89,202,9,860,829,2251,0.065304309,0.051088405,0.039537983,0.089737894,0.003998223,0.382052421,0.368280764,28,19.99
152,178,139,168,18,944,695,2294,0.066259808,0.077593723,0.060592851,0.073234525,0.007846556,0.411508282,0.302964255,28,36.35
310,143,111,168,22,914,651,2319,0.13367831,0.061664511,0.047865459,0.072445019,0.009486848,0.394135403,0.28072445,28,33.69
144,0,175,158,18,943,844,2282,0.063102542,0,0.076687117,0.069237511,0.007887818,0.413234005,0.369851008,28,15.42
304,140,0,214,6,895,722,2281,0.133274879,0.061376589,0,0.093818501,0.002630425,0.392371767,0.316527839,28,33.42
374,0,0,190,7,1013,730,2314,0.161624892,0,0,0.082108902,0.003025065,0.437770095,0.315471046,28,39.05
159,149,116,175,15,953,720,2287,0.069523393,0.065150853,0.050721469,0.076519458,0.006558811,0.416703105,0.314822912,28,27.68
153,239,0,200,6,1002,684,2284,0.066987741,0.104640981,0,0.087565674,0.00262697,0.438704028,0.299474606,28,26.86
310,143,0,168,10,914,804,2349,0.131971052,0.060876969,0,0.071519796,0.004257131,0.389101745,0.342273308,28,45.3
305,0,100,196,10,959,705,2275,0.134065934,0,0.043956044,0.086153846,0.004395604,0.421538462,0.30989011,28,30.12
151,0,184,167,12,991,772,2277,0.066315327,0,0.080808081,0.073342117,0.005270092,0.435221783,0.3390426,28,15.57
142,167,130,174,11,883,785,2292,0.061954625,0.072862129,0.056719023,0.07591623,0.004799302,0.385253054,0.342495637,28,44.61
298,137,107,201,6,878,655,2282,0.130587204,0.060035057,0.046888694,0.088080631,0.002629273,0.384750219,0.287028922,28,53.52
321,164,0,190,5,870,774,2324,0.138123924,0.070567986,0,0.081755594,0.002151463,0.374354561,0.333046472,28,57.21
366,187,0,191,7,824,757,2332,0.156946827,0.080188679,0,0.081903945,0.003001715,0.353344768,0.324614065,28,65.91
280,129,100,172,9,825,805,2320,0.120689655,0.055603448,0.043103448,0.074137931,0.00387931,0.355603448,0.346982759,28,52.82
252,97,76,194,8,835,821,2283,0.110381078,0.042487954,0.033289531,0.084975909,0.003504161,0.365746824,0.359614542,28,33.4
165,0,150,182,12,1023,729,2261,0.072976559,0,0.066342326,0.080495356,0.005307386,0.452454666,0.322423706,28,18.03
156,243,0,180,11,1022,698,2310,0.067532468,0.105194805,0,0.077922078,0.004761905,0.442424242,0.302164502,28,37.36
160,188,146,203,11,829,710,2247,0.071206053,0.083667112,0.064975523,0.090342679,0.004895416,0.36893636,0.315976858,28,32.84
298,0,107,186,6,879,815,2291,0.130074203,0,0.046704496,0.081187254,0.002618944,0.383675251,0.355739852,28,42.64
318,0,126,210,6,861,737,2258,0.140832595,0,0.055801594,0.093002657,0.002657219,0.381310895,0.32639504,28,40.06
287,121,94,188,9,904,696,2299,0.124836886,0.052631579,0.040887342,0.081774685,0.003914746,0.393214441,0.302740322,28,41.94
326,166,0,174,9,882,790,2347,0.138900724,0.07072859,0,0.074137196,0.003834683,0.375798892,0.336599915,28,61.23
356,0,142,193,11,801,778,2281,0.156071898,0,0.062253398,0.084612012,0.004822446,0.351161771,0.341078474,28,40.87
132,207,161,179,5,867,736,2287,0.057717534,0.090511587,0.070397901,0.078268474,0.00218627,0.379099257,0.321818977,28,33.3
322,149,0,186,8,951,709,2325,0.138494624,0.064086022,0,0.08,0.00344086,0.409032258,0.304946237,28,52.42
164,0,200,181,13,849,846,2253,0.072791833,0,0.088770528,0.080337328,0.005770084,0.376830892,0.375499334,28,15.09
314,0,113,170,10,925,783,2315,0.135637149,0,0.048812095,0.073434125,0.004319654,0.399568035,0.338228942,28,38.46
321,0,128,182,11,870,780,2292,0.140052356,0,0.055846422,0.079406632,0.004799302,0.379581152,0.340314136,28,37.26
140,164,128,237,6,869,656,2200,0.063636364,0.074545455,0.058181818,0.107727273,0.002727273,0.395,0.298181818,28,35.23
288,121,0,177,7,908,829,2330,0.12360515,0.05193133,0,0.075965665,0.003004292,0.389699571,0.355793991,28,42.13
298,0,107,210,11,880,744,2250,0.132444444,0,0.047555556,0.093333333,0.004888889,0.391111111,0.330666667,28,31.87
265,111,86,195,6,833,790,2286,0.11592301,0.04855643,0.037620297,0.085301837,0.002624672,0.364391951,0.345581802,28,41.54
160,250,0,168,12,1049,688,2327,0.068758058,0.107434465,0,0.07219596,0.005156854,0.450795015,0.295659648,28,39.45
166,260,0,183,13,859,827,2308,0.071923744,0.112651646,0,0.079289428,0.005632582,0.372183709,0.358318891,28,37.91
276,116,90,180,9,870,768,2309,0.119532265,0.050238198,0.038977913,0.077955825,0.003897791,0.376786488,0.33261152,28,44.28
322,0,116,196,10,818,813,2275,0.141538462,0,0.050989011,0.086153846,0.004395604,0.35956044,0.357362637,28,31.18
149,139,109,193,6,892,780,2268,0.065696649,0.061287478,0.048059965,0.085097002,0.002645503,0.39329806,0.343915344,28,23.69
159,187,0,176,11,990,789,2312,0.068771626,0.080882353,0,0.076124567,0.004757785,0.428200692,0.341262976,28,32.76
261,100,78,201,9,864,761,2274,0.114775726,0.043975374,0.034300792,0.088390501,0.003957784,0.37994723,0.334652595,28,32.4
237,92,71,247,6,853,695,2201,0.107678328,0.041799182,0.032258065,0.112221717,0.002726034,0.387551113,0.315765561,28,28.63
313,0,113,178,8,1002,689,2303,0.135909683,0,0.049066435,0.077290491,0.00347373,0.435084672,0.299174989,28,36.8
155,183,0,193,9,1047,697,2284,0.067863398,0.080122592,0,0.084500876,0.003940455,0.458406305,0.305166375,28,18.28
146,230,0,202,3,827,872,2280,0.064035088,0.100877193,0,0.088596491,0.001315789,0.362719298,0.38245614,28,33.06
296,0,107,221,11,819,778,2232,0.132616487,0,0.047939068,0.099014337,0.004928315,0.366935484,0.348566308,28,31.42
133,210,0,196,3,949,795,2286,0.058180227,0.091863517,0,0.085739283,0.001312336,0.415135608,0.347769029,28,31.03
313,145,0,178,8,867,824,2335,0.134047109,0.062098501,0,0.076231263,0.003426124,0.37130621,0.352890792,28,44.39
152,0,112,184,8,992,816,2264,0.067137809,0,0.049469965,0.081272085,0.003533569,0.438162544,0.360424028,28,12.18
153,145,113,178,8,1002,689,2288,0.066870629,0.063374126,0.049388112,0.077797203,0.003496503,0.437937063,0.301136364,28,25.56
140,133,103,200,7,916,753,2252,0.062166963,0.059058615,0.045737123,0.088809947,0.003108348,0.406749556,0.334369449,28,36.44
149,236,0,176,13,847,893,2314,0.064390666,0.1019879,0,0.076058773,0.005617978,0.366032844,0.385911841,28,32.96
300,0,120,212,10,878,728,2248,0.133451957,0,0.053380783,0.09430605,0.004448399,0.390569395,0.323843416,28,23.84
153,145,113,178,8,867,824,2288,0.066870629,0.063374126,0.049388112,0.077797203,0.003496503,0.378933566,0.36013986,28,26.23
148,0,137,158,16,1002,830,2291,0.064600611,0,0.059799214,0.068965517,0.00698385,0.437363597,0.362287211,28,17.95
326,0,138,199,11,801,792,2267,0.143802382,0,0.060873401,0.087781209,0.004852228,0.353330393,0.349360388,28,40.68
153,145,0,178,8,1000,822,2306,0.066348656,0.062879445,0,0.077189939,0.003469211,0.433651344,0.356461405,28,19.01
262,111,86,195,5,895,733,2287,0.11456056,0.048535199,0.037603848,0.085264539,0.00218627,0.39134237,0.320507215,28,33.72
158,0,195,220,11,898,713,2195,0.071981777,0,0.088838269,0.10022779,0.00501139,0.409111617,0.324829157,28,8.54
151,0,185,167,16,1074,678,2271,0.066490533,0,0.081461911,0.073535887,0.007045354,0.472919419,0.298546896,28,13.46
273,0,90,199,11,931,762,2266,0.120476611,0,0.039717564,0.087819947,0.004854369,0.410856134,0.336275375,28,32.24
149,118,92,183,7,953,780,2282,0.065293602,0.051709027,0.040315513,0.080192813,0.003067485,0.417616126,0.341805434,28,23.52
143,169,143,191,8,967,643,2264,0.063162544,0.074646643,0.063162544,0.084363958,0.003533569,0.427120141,0.284010601,28,29.72
260,101,78,171,10,936,763,2319,0.112117292,0.043553256,0.033635188,0.07373868,0.004312204,0.403622251,0.32902113,28,49.77
313,161,0,178,10,917,759,2338,0.133875107,0.068862275,0,0.076133447,0.00427716,0.392215569,0.324636441,28,52.44
284,120,0,168,7,970,794,2343,0.121212121,0.051216389,0,0.071702945,0.002987623,0.413999146,0.338881776,28,40.93
336,0,0,182,3,986,817,2324,0.144578313,0,0,0.078313253,0.001290878,0.424268503,0.351549053,28,44.86
145,0,134,181,11,979,812,2262,0.064102564,0,0.059239611,0.080017683,0.004862953,0.432802829,0.358974359,28,13.2
150,237,0,174,12,1069,675,2317,0.064738886,0.102287441,0,0.075097108,0.005179111,0.461372464,0.291324989,28,37.43
144,170,133,192,8,814,805,2266,0.063548102,0.075022065,0.058693733,0.084730803,0.00353045,0.359223301,0.355251545,28,29.87
331,170,0,195,8,811,802,2317,0.142857143,0.073370738,0,0.084160552,0.003452741,0.35002158,0.346137246,28,56.61
155,0,143,193,9,1047,697,2244,0.069073084,0,0.06372549,0.08600713,0.004010695,0.46657754,0.310606061,28,12.46
155,183,0,193,9,877,868,2285,0.067833698,0.080087527,0,0.084463895,0.003938731,0.38380744,0.379868709,28,23.79
135,0,166,180,10,961,805,2257,0.059813912,0,0.073548959,0.079751883,0.00443066,0.425786442,0.356668144,28,13.29
266,112,87,178,10,910,745,2308,0.1152513,0.048526863,0.037694974,0.07712305,0.004332756,0.394280763,0.322790295,28,39.42
314,145,113,179,8,869,690,2318,0.135461605,0.062553926,0.048748921,0.077221743,0.003451251,0.374892148,0.297670406,28,46.23
313,145,0,127,8,1000,822,2415,0.129606625,0.060041408,0,0.052587992,0.003312629,0.414078675,0.340372671,28,44.52
146,173,0,182,3,986,817,2307,0.063285652,0.074989163,0,0.078890334,0.00130039,0.427394885,0.354139575,28,23.74
144,136,106,178,7,941,774,2286,0.062992126,0.059492563,0.046369204,0.077865267,0.003062117,0.411636045,0.338582677,28,26.14
148,0,182,181,15,839,884,2249,0.065807025,0,0.080924855,0.080480213,0.006669631,0.373054691,0.393063584,28,15.52
277,117,91,191,7,946,666,2295,0.120697168,0.050980392,0.039651416,0.083224401,0.003050109,0.412200436,0.290196078,28,43.57
298,0,107,164,13,953,784,2319,0.128503665,0,0.046140578,0.070720138,0.005605865,0.410952997,0.338076757,28,35.86
313,145,0,178,8,1002,689,2335,0.134047109,0.062098501,0,0.076231263,0.003426124,0.429122056,0.295074946,28,41.05
155,184,143,194,9,880,699,2264,0.068462898,0.081272085,0.063162544,0.085689046,0.003975265,0.38869258,0.308745583,28,28.99
289,134,0,195,6,924,760,2308,0.125216638,0.058058925,0,0.084488735,0.002599653,0.40034662,0.329289428,28,46.24
148,175,0,171,2,1000,828,2324,0.063683305,0.075301205,0,0.073580034,0.000860585,0.430292599,0.356282272,28,26.92
145,0,179,202,8,824,869,2227,0.065110013,0,0.080377189,0.090704984,0.003592277,0.37000449,0.390211046,28,10.54
313,0,0,178,8,1000,822,2321,0.134855666,0,0,0.076691081,0.00344679,0.430848772,0.354157691,28,25.1
136,162,126,172,10,923,764,2293,0.059310946,0.070649804,0.054949847,0.075010903,0.004361099,0.402529437,0.333187963,28,29.07
155,0,143,193,9,877,868,2245,0.069042316,0,0.063697105,0.08596882,0.004008909,0.39064588,0.386636971,28,9.74
255,99,77,189,6,919,749,2294,0.111159547,0.043156059,0.033565824,0.08238884,0.002615519,0.400610288,0.326503923,28,33.8
162,207,172,216,10,822,638,2227,0.072743601,0.092950157,0.077233947,0.096991468,0.004490346,0.369106421,0.286484059,28,39.84
136,196,98,199,6,847,783,2265,0.06004415,0.086534216,0.043267108,0.08785872,0.002649007,0.373951435,0.345695364,28,26.97
164,163,128,197,8,961,641,2262,0.07250221,0.072060124,0.056587091,0.08709107,0.003536693,0.42484527,0.283377542,28,27.23
162,214,164,202,10,820,680,2252,0.071936057,0.095026643,0.072824156,0.089698046,0.004440497,0.364120782,0.301953819,28,30.65
157,214,152,200,9,819,704,2255,0.06962306,0.094900222,0.067405765,0.088691796,0.003991131,0.363192905,0.312195122,28,33.05
149,153,194,192,8,935,623,2254,0.066104703,0.067879326,0.08606921,0.085181899,0.003549246,0.414818101,0.276397516,28,24.58
135,105,193,196,6,965,643,2243,0.060187249,0.046812305,0.086045475,0.087382969,0.002674989,0.430227374,0.286669639,28,21.91
159,209,161,201,7,848,669,2254,0.07054126,0.092724046,0.071428571,0.0891748,0.00310559,0.376220053,0.296805679,28,30.88
144,15,195,176,6,1021,709,2266,0.063548102,0.006619594,0.086054722,0.077669903,0.002647838,0.450573698,0.312886143,28,15.34
154,174,185,228,7,845,612,2205,0.06984127,0.078911565,0.083900227,0.103401361,0.003174603,0.383219955,0.27755102,28,24.34
167,187,195,185,7,898,636,2275,0.073406593,0.082197802,0.085714286,0.081318681,0.003076923,0.394725275,0.27956044,28,23.89
184,86,190,213,6,923,623,2225,0.082696629,0.038651685,0.085393258,0.095730337,0.002696629,0.414831461,0.28,28,22.93
156,178,187,221,7,854,614,2217,0.070365359,0.080288678,0.084348218,0.099684258,0.00315742,0.385205232,0.276950834,28,29.41
236.9,91.7,71.5,246.9,6,852.9,695.4,2201.3,0.107618226,0.041657203,0.032480807,0.112160996,0.002725662,0.387452869,0.315904238,28,28.63
313.3,0,113,178.5,8,1001.9,688.7,2303.4,0.136016324,0,0.049057914,0.077494139,0.003473127,0.434965703,0.298992793,28,36.8
154.8,183.4,0,193.3,9.1,1047.4,696.7,2284.7,0.067755066,0.080273121,0,0.084606294,0.003983017,0.458440933,0.304941568,28,18.29
145.9,230.5,0,202.5,3.4,827,871.8,2281.1,0.06396037,0.10104774,0,0.08877296,0.001490509,0.362544386,0.382184034,28,32.72
296,0,106.7,221.4,10.5,819.2,778.4,2232.2,0.132604605,0,0.047800376,0.099184661,0.00470388,0.366992205,0.348714273,28,31.42
133.1,210.2,0,195.7,3.1,949.4,795.3,2286.8,0.058203603,0.091918839,0,0.0855781,0.001355606,0.415165296,0.347778555,28,28.94
313.3,145,0,178.5,8,867.2,824,2336,0.134118151,0.062071918,0,0.076412671,0.003424658,0.371232877,0.352739726,28,40.93
151.6,0,111.9,184.4,7.9,992,815.9,2263.7,0.066970005,0,0.049432345,0.081459557,0.003489862,0.438220612,0.360427619,28,12.18
153.1,145,113,178.5,8,1001.9,688.7,2288.2,0.066908487,0.063368587,0.049383795,0.078008915,0.003496198,0.437855083,0.300978935,28,25.56
139.9,132.6,103.3,200.3,7.4,916,753.4,2252.9,0.062097741,0.058857473,0.045852013,0.08890763,0.003284655,0.406587066,0.334413423,28,36.44
149.5,236,0,175.8,12.6,846.8,892.7,2313.4,0.064623498,0.102014351,0,0.075992046,0.005446529,0.366041324,0.385882251,28,32.96
299.8,0,119.8,211.5,9.9,878.2,727.6,2246.8,0.133434218,0,0.053320278,0.094133879,0.004406267,0.390867011,0.323838348,28,23.84
153.1,145,113,178.5,8,867.2,824,2288.8,0.066890947,0.063351975,0.049370849,0.077988466,0.003495281,0.378888501,0.360013981,28,26.23
148.1,0,136.6,158.1,16.1,1001.8,830.1,2290.8,0.064649904,0,0.059629824,0.069015191,0.007028112,0.437314475,0.362362493,28,17.96
326.5,0,137.9,199,10.8,801.1,792.5,2267.8,0.143972132,0,0.060807831,0.087750243,0.004762325,0.353249846,0.349457624,28,38.63
152.7,144.7,0,178.1,8,999.7,822.2,2305.4,0.066235794,0.062765681,0,0.077253405,0.003470114,0.433634077,0.35664093,28,19.01
261.9,110.5,86.1,195.4,5,895.2,732.6,2286.7,0.114531858,0.048322911,0.037652512,0.085450649,0.002186557,0.391481174,0.320374339,28,33.72
158.4,0,194.9,219.7,11,897.7,712.9,2194.6,0.072177162,0,0.088808895,0.100109359,0.005012303,0.409049485,0.324842796,28,8.54
150.7,0,185.3,166.7,15.6,1074.5,678,2270.8,0.066364277,0,0.081601198,0.073410252,0.006869826,0.473181258,0.29857319,28,13.46
272.6,0,89.6,198.7,10.6,931.3,762.2,2265,0.120353201,0,0.039558499,0.087726269,0.004679912,0.411169978,0.336512141,28,32.25
149,117.6,91.7,182.9,7.1,953.4,780.3,2282,0.065293602,0.051533742,0.040184049,0.080148992,0.003111306,0.417791411,0.341936897,28,23.52
143,169.4,142.7,190.7,8.4,967.4,643.5,2265.1,0.063131871,0.074786985,0.062999426,0.084190543,0.003708446,0.427089312,0.284093418,28,29.73
259.9,100.6,78.4,170.6,10.4,935.7,762.9,2318.5,0.112098339,0.043390123,0.033814967,0.073582057,0.004485659,0.403579901,0.329048954,28,49.77
312.9,160.5,0,177.6,9.6,916.6,759.5,2336.7,0.133906792,0.068686609,0,0.076004622,0.004108358,0.392262593,0.325031027,28,52.45
284,119.7,0,168.3,7.2,970.4,794.2,2343.8,0.121170748,0.05107091,0,0.071806468,0.003071934,0.414028501,0.338851438,28,40.93
336.5,0,0,181.9,3.4,985.8,816.8,2324.4,0.144768542,0,0,0.078256754,0.001462743,0.424109448,0.351402512,28,44.87
144.8,0,133.6,180.8,11.1,979.5,811.5,2261.3,0.064033963,0,0.05908106,0.079954009,0.004908681,0.433157918,0.35886437,28,13.2
150,236.8,0,173.8,11.9,1069.3,674.8,2316.6,0.064750065,0.102218769,0,0.075023742,0.005136838,0.461581628,0.291288958,28,37.43
143.7,170.2,132.6,191.6,8.5,814.1,805.3,2266,0.063415711,0.075110327,0.058517211,0.084554281,0.003751103,0.359267432,0.355383936,28,29.87
330.5,169.6,0,194.9,8.1,811,802.3,2316.4,0.142678294,0.073217061,0,0.084139181,0.003496805,0.350112243,0.346356415,28,56.62
154.8,0,142.8,193.3,9.1,1047.4,696.7,2244.1,0.068980883,0,0.063633528,0.086136981,0.004055078,0.466734994,0.310458536,28,12.46
154.8,183.4,0,193.3,9.1,877.2,867.7,2285.5,0.06773135,0.080245023,0,0.084576679,0.003981623,0.383810982,0.379654343,28,23.79
134.7,0,165.7,180.2,10,961,804.9,2256.5,0.059694217,0,0.073432307,0.079858187,0.004431642,0.425880789,0.356702858,28,13.29
266.2,112.3,87.5,177.9,10.4,909.7,744.5,2308.5,0.115312974,0.048646307,0.0379034,0.077063028,0.00450509,0.39406541,0.32250379,28,39.42
314,145.3,113.2,178.9,8,869.1,690.2,2318.7,0.13542071,0.062664424,0.04882046,0.077155303,0.003450209,0.374822099,0.297666796,28,46.23
312.7,144.7,0,127.3,8,999.7,822.2,2414.6,0.129503852,0.05992711,0,0.052720948,0.003313178,0.414023027,0.340511886,28,44.52
145.7,172.6,0,181.9,3.4,985.8,816.8,2306.2,0.063177521,0.074841731,0,0.078874339,0.001474287,0.427456422,0.3541757,28,23.74
143.8,136.3,106.2,178.1,7.5,941.5,774.3,2287.7,0.062857892,0.05957949,0.046422171,0.077851117,0.003278402,0.411548717,0.338462211,28,26.15
148.1,0,182.1,181.4,15,838.9,884.3,2249.8,0.065828074,0,0.080940528,0.080629389,0.006667259,0.372877589,0.393057161,28,15.53
277,116.8,91,190.6,7,946.5,665.6,2294.5,0.120723469,0.050904336,0.039660057,0.083068207,0.003050774,0.412508172,0.290084986,28,43.58
298.1,0,107.5,163.6,12.8,953.2,784,2319.2,0.128535702,0,0.04635219,0.070541566,0.005519145,0.411003794,0.338047603,28,35.87
313.3,145,0,178.5,8,1001.9,688.7,2335.4,0.134152608,0.062087865,0,0.076432303,0.003425537,0.429005738,0.294895949,28,41.05
155.2,183.9,143.2,193.8,9.2,879.6,698.5,2263.4,0.068569409,0.081249448,0.06326765,0.085623398,0.004064681,0.388618892,0.308606521,28,28.99
289,133.7,0,194.9,5.5,924.1,760.1,2307.3,0.125254627,0.057946518,0,0.084471027,0.002383739,0.40051142,0.32943267,28,46.25
147.8,175.1,0,171.2,2.2,1000,828.5,2324.8,0.063575361,0.075318307,0,0.073640743,0.000946318,0.430144529,0.356374742,28,26.92
145.4,0,178.9,201.7,7.8,824,868.7,2226.5,0.065304289,0,0.080350326,0.090590613,0.003503256,0.370087581,0.390163934,28,10.54
312.7,0,0,178.1,8,999.7,822.2,2320.7,0.134743827,0,0,0.076744086,0.003447236,0.430775197,0.354289654,28,25.1
136.4,161.6,125.8,171.6,10.4,922.6,764.4,2292.8,0.059490579,0.070481507,0.054867411,0.074842987,0.004535939,0.402390091,0.333391486,28,29.07
154.8,0,142.8,193.3,9.1,877.2,867.7,2244.9,0.068956301,0,0.063610851,0.086106285,0.004053633,0.390752372,0.386520558,28,9.74
255.3,98.8,77,188.6,6.5,919,749.3,2294.5,0.111266071,0.04305949,0.033558509,0.082196557,0.002832861,0.40052299,0.326563521,28,33.8
272.8,105.1,81.8,209.7,9,904,679.7,2262.1,0.120595906,0.046461253,0.036161089,0.092701472,0.003978604,0.399628664,0.300473012,28,37.17
162,190.1,148.1,178.8,18.8,838.1,741.4,2277.3,0.071136873,0.083476046,0.065033153,0.07851403,0.00825539,0.368023537,0.325560971,28,33.76
153.6,144.2,112.3,220.1,10.1,923.2,657.9,2221.4,0.069145584,0.064914018,0.050553705,0.09908166,0.004546682,0.41559377,0.296164581,28,16.5
146.5,114.6,89.3,201.9,8.8,860,829.5,2250.6,0.065093753,0.050919755,0.039678308,0.089709411,0.003910068,0.382120323,0.368568382,28,19.99
151.8,178.1,138.7,167.5,18.3,944,694.6,2293,0.066201483,0.077671173,0.060488443,0.073048408,0.007980811,0.411687745,0.302921936,28,36.35
309.9,142.8,111.2,167.8,22.1,913.9,651.2,2318.9,0.13364095,0.061580922,0.047953771,0.072361896,0.009530381,0.394109276,0.280822804,28,38.22
143.6,0,174.9,158.4,17.9,942.7,844.5,2282,0.062927257,0,0.076643295,0.069412796,0.007843996,0.413102542,0.370070114,28,15.42
303.6,139.9,0,213.5,6.2,895.5,722.5,2281.2,0.133087849,0.061327372,0,0.093591092,0.002717868,0.392556549,0.316719271,28,33.42
374.3,0,0,190.2,6.7,1013.2,730.4,2314.8,0.161698635,0,0,0.082166926,0.002894419,0.437705201,0.315534819,28,39.06
158.6,148.9,116,175.1,15,953.3,719.7,2286.6,0.069360623,0.065118517,0.050730342,0.076576577,0.006559958,0.416907198,0.314746786,28,27.68
152.6,238.7,0,200,6.3,1001.8,683.9,2283.3,0.066833092,0.104541672,0,0.08759252,0.002759164,0.438750931,0.299522621,28,26.86
310,142.8,0,167.9,10,914.3,804,2349,0.131971052,0.060791826,0,0.071477224,0.004257131,0.389229459,0.342273308,28,45.3
304.8,0,99.6,196,9.8,959.4,705.2,2274.8,0.133989801,0,0.043784069,0.086161421,0.004308071,0.421751363,0.310005275,28,30.12
150.9,0,183.9,166.6,11.6,991.2,772.2,2276.4,0.066288877,0,0.080785451,0.073185732,0.005095765,0.435424354,0.339219821,28,15.57
141.9,166.6,129.7,173.5,10.9,882.6,785.3,2290.5,0.061951539,0.072735211,0.056625191,0.075747653,0.004758786,0.385330714,0.342850906,28,44.61
297.8,137.2,106.9,201.3,6,878.4,655.3,2282.9,0.130448114,0.060098997,0.046826405,0.088177318,0.002628236,0.384773753,0.287047177,28,53.52
321.3,164.2,0,190.5,4.6,870,774,2324.6,0.138217328,0.070635808,0,0.081949583,0.001978835,0.374257937,0.332960509,28,57.22
366,187,0,191.3,6.6,824.3,756.9,2332.1,0.156940097,0.080185241,0,0.082029073,0.002830067,0.353458257,0.324557266,28,65.91
279.8,128.9,100.4,172.4,9.5,825.1,804.9,2321,0.120551486,0.055536407,0.043257217,0.074278328,0.004093063,0.355493322,0.346790177,28,52.83
252.1,97.1,75.6,193.8,8.3,835.5,821.4,2283.8,0.110386198,0.042516858,0.033102724,0.084858569,0.003634294,0.365837639,0.359663718,28,33.4
164.6,0,150.4,181.6,11.7,1023.3,728.9,2260.5,0.072815749,0,0.066533953,0.080336209,0.005175846,0.452687459,0.322450785,28,18.03
155.6,243.5,0,180.3,10.7,1022,697.7,2309.8,0.06736514,0.105420383,0,0.078058706,0.004632436,0.442462551,0.302060784,28,37.36
160.2,188,146.4,203.2,11.3,828.7,709.7,2247.5,0.071279199,0.083648498,0.065139043,0.090411568,0.005027809,0.368720801,0.315773081,28,35.31
298.1,0,107,186.4,6.1,879,815.2,2291.8,0.130072432,0,0.046688193,0.08133345,0.002661663,0.383541321,0.355702941,28,42.64
317.9,0,126.5,209.7,5.7,860.5,736.6,2256.9,0.140856928,0,0.056050335,0.09291506,0.002525588,0.3812752,0.326376889,28,40.06
287.3,120.5,93.9,187.6,9.2,904.4,695.9,2298.8,0.12497825,0.052418653,0.040847399,0.081607795,0.004002088,0.393422655,0.30272316,28,43.8
325.6,166.4,0,174,8.9,881.6,790,2346.5,0.138759855,0.070914127,0,0.074152994,0.003792883,0.375708502,0.336671639,28,61.24
355.9,0,141.6,193.3,11,801.4,778.4,2281.6,0.155987027,0,0.062061711,0.084721248,0.004821178,0.351244741,0.341164095,28,40.87
132,206.5,160.9,178.9,5.5,866.9,735.6,2286.3,0.057735205,0.090320605,0.070375716,0.078248699,0.002405634,0.379171587,0.321742553,28,33.31
322.5,148.6,0,185.8,8.5,951,709.5,2325.9,0.138656004,0.063889247,0,0.079883056,0.003654499,0.408873984,0.305043209,28,52.43
164.2,0,200.1,181.2,12.6,849.3,846,2253.4,0.072867667,0,0.088799148,0.080411822,0.005591551,0.376897133,0.37543268,28,15.09
313.8,0,112.6,169.9,10.1,925.3,782.9,2314.6,0.135574181,0,0.048647715,0.073403612,0.004363605,0.399766698,0.338244189,28,38.46
321.4,0,127.9,182.5,11.5,870.1,779.7,2293.1,0.140159609,0,0.055776024,0.079586586,0.005015045,0.379442676,0.34002006,28,37.27
139.7,163.9,127.7,236.7,5.8,868.6,655.6,2198,0.06355778,0.074567789,0.058098271,0.107688808,0.002638763,0.395177434,0.298271156,28,35.23
288.4,121,0,177.4,7,907.9,829.5,2331.2,0.123713109,0.051904598,0,0.076098147,0.003002745,0.389456074,0.355825326,28,42.14
298.2,0,107,209.7,11.1,879.6,744.2,2249.8,0.132545115,0,0.047559783,0.093208285,0.004933772,0.390968086,0.330784959,28,31.88
264.5,111,86.5,195.5,5.9,832.6,790.4,2286.4,0.115684045,0.048547936,0.0378324,0.085505598,0.002580476,0.364153254,0.345696291,28,41.54
159.8,250,0,168.4,12.2,1049.3,688.2,2327.9,0.06864556,0.107392929,0,0.072339877,0.005240775,0.450749603,0.295631256,28,39.46
166,259.7,0,183.2,12.7,858.8,826.8,2307.2,0.071948682,0.11256068,0,0.079403606,0.005504508,0.372226075,0.358356449,28,37.92
276.4,116,90.3,179.6,8.9,870.1,768.3,2309.6,0.119674402,0.050225147,0.039097679,0.077762383,0.003853481,0.376731902,0.332655005,28,44.28
322.2,0,115.6,196,10.4,817.9,813.4,2275.5,0.141595254,0,0.050802022,0.086134915,0.004570424,0.359437486,0.357459899,28,31.18
148.5,139.4,108.6,192.7,6.1,892.4,780,2267.7,0.065484852,0.061471976,0.047889933,0.084975967,0.00268995,0.393526481,0.343960841,28,23.7
159.1,186.7,0,175.6,11.3,989.6,788.9,2311.2,0.068838699,0.080780547,0,0.075977847,0.004889235,0.428175839,0.341337833,28,32.77
260.9,100.5,78.3,200.6,8.6,864.5,761.5,2274.9,0.11468636,0.044177766,0.034419095,0.0881797,0.003780386,0.380016704,0.334739989,28,32.4
